zipcode,population,centroid_lat,centroid_lon,regional spatial type,capacity,rc_centroid_lat,rc_centroid_lon
94143,2529,48.796184380512,13.664877995628,rural,73219,48.787522706211,13.658767154096
94145,1414,48.811106069383,13.75449071283,rural,55238,48.830437893317,13.776263289314
94146,2685,48.848041382894,13.63390327765,rural,80435,48.816301486464,13.578220348207
94148,2205,48.346860461484,13.252614689838,rural,96486,48.347688469115,13.249103048668
94149,2069,48.376633922377,13.125388956696,rural,107757,48.371896704653,13.135459607
94151,2445,48.914570844735,13.594638467395,rural,71302,48.886273670974,13.577623401483
94152,3552,48.438585756003,13.410797587458,rural,91274,48.457802629052,13.419287707153
94154,2774,48.688340268325,13.411105199941,rural,109214,48.696734859111,13.389154559429
94157,2961,48.776860490784,13.424867953604,rural,96852,48.775785350545,13.45126559378
94158,754,48.868741615746,13.673968595263,rural,61842,48.869657165761,13.684258485678
94160,2094,48.811381804007,13.455609763427,rural,92727,48.806908049166,13.466075744814
94161,3235,48.657921911051,13.408054535643,rural,112054,48.649087340304,13.409742751328
94163,2064,48.776652023178,13.355953914106,rural,105315,48.775233875123,13.346168702825
94164,1477,48.67201564213,13.717085223466,rural,69868,48.686470320377,13.722406911318
94166,1498,48.324832561055,13.065131703486,rural,106421,48.307288195586,13.072371044394
94167,1789,48.435146912231,13.268318431289,rural,106115,48.440310685459,13.274236267626
94169,2453,48.762245273416,13.303460953342,rural,108822,48.761184460878,13.314187858667
94209,11457,48.96547759177,13.127951392137,rural,105127,48.956339088846,13.159399954764
94227,12508,49.066324847584,13.279249426422,rural,86131,49.023826881054,13.258080110398
94234,8518,49.092686184737,12.916728235268,rural,111887,49.076612443558,12.899030466895
94239,5652,48.975224584859,13.004774284566,rural,116153,48.975996734466,12.98110036664
94244,5342,49.044145732546,12.976473835544,rural,111394,49.027326534123,12.971349793199
94249,3456,49.0758596883,13.112607568761,rural,95853,49.074045644391,13.083970252006
94250,988,48.968613117581,12.911552470482,rural,117724,48.973698223059,12.944320205817
94252,1041,49.104555660161,13.183445079114,rural,79641,49.119373000704,13.193814385516
94253,3377,48.90987892093,13.079811373439,rural,114966,48.913950475555,13.088014983818
94255,1744,49.054726070213,13.035404442173,rural,103591,49.054969527949,13.025981670221
94256,2494,49.102631878167,13.039640061541,rural,99240,49.107567354974,13.003189297306
94258,2852,48.984135732623,13.323730203581,rural,86193,48.987434953783,13.302346717627
94259,4590,48.89942747213,13.178987247166,rural,106728,48.899473364394,13.194369358912
94261,2266,48.914605827593,13.259549371472,rural,0,,
94262,3065,49.026724447279,12.885354079229,rural,115701,49.048512823116,12.851044558792
94264,2014,49.027899465183,13.149187762811,rural,98061,49.009164254385,13.149444343137
94265,1855,49.003821809471,12.974532325315,rural,0,,
94267,2877,49.098933476889,12.817646050152,rural,114777,49.095702286673,12.819452490199
94269,3265,48.950186059294,13.211585887219,rural,0,,
94315,47047,48.88342804338,12.559962759731,rural,160650,48.874276323556,12.591021925587
94327,10212,48.906065444786,12.754930704201,rural,140819,48.896451283584,12.711720375659
94330,5992,48.829522131355,12.603594600941,rural,152237,48.824541063885,12.597303743489
94333,6929,48.811336665054,12.405018552371,rural,155571,48.817329466892,12.391629687249
94336,4513,48.948535729787,12.73127394646,rural,136094,48.945732906011,12.736396874934
94339,4233,48.779124353109,12.533043923704,rural,151176,48.775715996597,12.519992126736
94342,4655,48.834822171109,12.718755360251,rural,141996,48.838221883016,12.729217478646
94344,3810,49.025038711357,12.537892420724,rural,134437,49.046302755149,12.532444432653
94345,1810,48.936387883113,12.477442779263,rural,150337,48.936482429076,12.494941679869
94347,1659,48.992459951453,12.628940031748,rural,133883,49.002655560348,12.639362343963
94348,1755,48.889701314206,12.497827991499,rural,157000,48.891291974829,12.497602061754
94350,1072,49.010468227194,12.594770782618,rural,136365,49.001872310609,12.595859486374
94351,1923,48.826314031384,12.525881670561,rural,153468,48.822966934176,12.533225649439
94353,2333,49.028886475185,12.737081391324,rural,126565,49.018873904375,12.729477850285
94354,1816,48.997305094821,12.690497325724,rural,130590,49.002747642695,12.696201212366
94356,3866,48.966561963749,12.519437558843,rural,146008,48.957625425832,12.542262873913
94357,1850,49.076108676808,12.714702857837,rural,122190,49.081035753353,12.702182177433
94359,664,49.0941145171,12.659767139862,rural,0,,
94360,2575,48.969318440887,12.668930484487,rural,134571,48.981020942779,12.679131897522
94362,1826,48.98428914823,12.76190748555,rural,130651,48.973033837843,12.751406228528
94363,2916,48.790655419988,12.654349924648,rural,145927,48.792181780866,12.644947615851
94365,3200,48.919550679421,12.60431283497,rural,149289,48.922663504654,12.608946628498
94366,668,48.958707871079,12.814175659514,rural,0,,
94368,1647,48.865393926556,12.443449210905,rural,154097,48.861511799652,12.444153782146
94369,2884,48.901344330883,12.454474697125,rural,154274,48.902922525766,12.456342176511
94371,1874,49.081046309837,12.764368378514,rural,118345,49.09238202285,12.752577273383
94372,1551,49.037003556067,12.627735127698,rural,130612,49.03622274517,12.627641959224
94374,2927,48.918848065787,12.833991721828,rural,133920,48.914240043398,12.807521432708
94375,1496,49.06244769145,12.657998728542,rural,125182,49.081900932036,12.635138804353
94377,3086,48.951418433393,12.598437139733,rural,143310,48.951298703803,12.613484476247
94379,1615,49.014091991051,12.803195077041,rural,122759,48.995577503765,12.818246742137
94405,13243,48.65594754167,12.714448907499,rural,145302,48.676745465335,12.701247421844
94419,7916,48.574479571748,12.64192731885,rural,149755,48.576965572687,12.638701480989
94424,6544,48.555779653189,12.815838603012,rural,137247,48.562155150184,12.802944652137
94428,6831,48.639670149716,12.824454291483,rural,133179,48.636014326406,12.867109254118
94431,6686,48.69953048752,12.640660833126,rural,147493,48.695653430987,12.649949022787
94436,3830,48.570376675496,12.736030781069,rural,139627,48.552519937422,12.746063510003
94437,3051,48.650354369166,12.598303243769,rural,150077,48.658549456502,12.588131685877
94439,3064,48.580990928276,12.922070542279,rural,129624,48.593550833093,12.914205896712
94447,12924,48.784660597888,12.908544766527,rural,139209,48.795041240761,12.867258123051
94469,33356,48.836857626004,12.973935427202,rural,141501,48.823565993505,12.941091979204
94474,16823,48.623651733467,13.172664295533,rural,125897,48.61262363169,13.178003349164
94481,8871,48.849187500085,13.399583449546,rural,91684,48.878100873067,13.394187314687
94486,12239,48.688630002006,12.996762548579,rural,128829,48.655565124098,12.996929332912
94491,7510,48.767449720923,13.074317916011,rural,129376,48.765988569875,13.059911855712
94496,7484,48.55854985031,13.217103971781,rural,117704,48.548353999807,13.220234780682
94501,8797,48.587882917163,13.060515021937,rural,124191,48.582517282515,13.085292065299
94505,5052,48.914858309922,12.906608402276,rural,129844,48.900727098043,12.924635416534
94508,5117,48.775889725025,13.202412007052,rural,117610,48.758668800552,13.187074940759
94513,4140,48.836607574516,13.33102592144,rural,100278,48.849363736421,13.329081584511
94518,4162,48.926078552663,13.346151107508,rural,94930,48.887605589216,13.336176591613
94522,7088,48.740383264322,12.744524599185,rural,141776,48.738456238407,12.757812909818
94526,4388,48.855203888829,12.916095743753,rural,138465,48.850049370906,12.908070645049
94527,2408,48.737661184359,12.896167389366,rural,136224,48.736985933176,12.901211330287
94529,2548,48.680014909681,13.308950306473,rural,115478,48.6787508667,13.299584411352
94530,2189,48.809178593484,13.095667462399,rural,123804,48.802205726899,13.092243209054
94532,1475,48.733656783639,13.220762264248,rural,116923,48.722532229686,13.225066292648
94533,944,48.703768559439,12.936477549078,rural,132751,48.700364157356,12.941847744844
94535,4289,48.713564620653,13.268313673019,rural,115764,48.718759162551,13.267005732078
94536,1072,48.893574973696,13.305755482493,rural,97954,48.889555155877,13.296031688205
94538,3538,48.71483904303,13.322480416273,rural,111489,48.712272546404,13.338105967755
94539,2953,48.902742555446,12.980712990764,rural,126695,48.90145523723,12.974847932695
94541,1358,48.805382868972,13.155300835952,rural,117463,48.806909368131,13.148974472867
94542,2705,48.502664364199,13.14374079427,rural,116634,48.504602126055,13.14709152595
94544,3752,48.678835075517,13.16589834002,rural,123823,48.670983996241,13.122710886955
94545,3584,48.856950961093,13.513150863708,rural,82971,48.861335404445,13.508059685648
94547,2171,48.723743702361,13.167937102609,rural,121663,48.733310674311,13.141872786809
94548,1732,48.850535038472,13.270108326276,rural,103264,48.856300998659,13.270757710619
94550,3315,48.655785017347,13.065994078816,rural,126066,48.663821700749,13.078112336236
94551,2884,48.857363632233,13.125284860126,rural,116012,48.840935438203,13.137001875681
94553,1491,48.845973391557,12.821968441964,rural,138087,48.842806420681,12.802853595568
94554,2289,48.753709862535,12.958130513566,rural,134723,48.749124968863,12.955744661913
94556,2396,48.911600358198,13.476622232233,rural,82208,48.887009880838,13.472680433197
94557,1908,48.767902483472,13.026128689348,rural,131307,48.768189965325,13.019294370226
94559,2644,48.869705596995,12.781048716351,rural,136300,48.889436720193,12.802525402799
94560,3444,48.871185999225,12.871489621449,rural,137141,48.858524609243,12.896559260054
94562,1239,48.708332018161,12.833834274419,rural,136754,48.705924648302,12.825699018612
94563,2040,48.75936380104,12.815794302082,rural,138884,48.761370368248,12.799833696363
94566,1747,48.906586453858,13.38379167997,rural,0,,
94568,1410,48.9366649605,13.414874694379,rural,86672,48.884608698242,13.43153879786
94569,3212,48.805685337356,12.829456020475,rural,138528,48.8170885003,12.804112985625
94571,1505,48.851809302057,13.057648554484,rural,0,,
94572,1361,48.839379242061,13.223185412715,rural,108522,48.837270885496,13.223756208134
94574,1446,48.687379501197,12.87752120667,rural,134286,48.686243463659,12.875773579744
94575,5036,48.645550148274,13.253044581504,rural,119901,48.620970355814,13.232000398399
94577,4027,48.725200370188,13.095606441404,rural,125895,48.715053624542,13.091089014491
94579,1202,48.784849069073,13.259501929109,rural,109774,48.789820175667,13.259097178865
95028,21250,50.322960947082,11.935857472998,rural,0,,
95030,13567,50.304491960295,11.859888977138,rural,101418,50.330858529854,11.876176454106
95032,12534,50.286125908012,11.89969550409,rural,0,,
95100,16351,50.16297700199,12.132889494376,rural,90901,50.173170111136,12.155256395157
95111,9978,50.246751154925,12.065234244323,rural,93801,50.255616195849,12.041748799259
95119,8410,50.321017794226,11.687487703841,rural,104852,50.319473087438,11.686775598658
95126,7849,50.210635450314,11.910893007083,rural,106137,50.224249376615,11.944544361496
95131,5043,50.292812134573,11.606780904887,rural,106940,50.290828952882,11.633605825928
95138,3620,50.35755837087,11.636908162524,rural,92550,50.36273931246,11.653631342427
95145,5839,50.257208238277,11.930017909722,rural,109726,50.27151717168,11.921325559474
95152,4727,50.324070375386,11.758795957897,rural,102961,50.315857366156,11.744748018481
95158,3637,50.149178523049,11.954640710897,rural,108557,50.153134386168,11.954596180796
95163,3553,50.095285844144,11.898047206244,rural,116044,50.098644195226,11.890265171363
95168,3461,50.119212894714,12.016814446195,rural,105428,50.132338311361,12.010170614873
95173,3644,50.203201038142,12.079686247471,rural,94613,50.193133243213,12.089144962896
95176,3516,50.254590317825,11.839797222115,rural,0,,
95179,3173,50.336039004209,11.571849196112,rural,0,,
95180,2452,50.380988271597,11.779245797355,rural,0,,
95182,4227,50.287426839519,11.963860232996,rural,0,,
95183,5786,50.384692336065,11.905456255479,rural,0,,
95185,1152,50.327070188802,11.991710406696,rural,0,,
95186,1237,50.099573189856,12.080129627048,rural,0,,
95188,1130,50.376398796275,11.7184638445,rural,0,,
95189,2718,50.340294748885,11.846241464744,rural,0,,
95191,1335,50.297868169541,11.799138562489,rural,0,,
95192,1178,50.37888914906,11.667720630595,rural,0,,
95194,2604,50.305747275225,12.056519866685,rural,0,,
95195,2401,50.084559040391,11.972182267974,rural,112735,50.086605881116,11.958852073198
95197,2182,50.274631552999,11.731966040896,rural,0,,
95199,1268,50.116655409659,12.108904375125,rural,0,,
95213,11151,50.195687491347,11.771423873297,rural,117015,50.191555944063,11.800019033678
95233,9400,50.236140498408,11.692478372955,rural,115341,50.232195353477,11.72377616435
95234,1792,50.153758020155,11.84916278879,rural,0,,
95236,2574,50.143488532666,11.721201870382,rural,0,,
95237,1299,50.1841595114,11.860436752197,rural,0,,
95239,2218,50.138013318643,11.80044002648,rural,0,,
95326,28236,50.112220002781,11.445674669911,rural,138869,50.137356319695,11.397294441834
95336,6928,50.101017679148,11.35810224375,rural,0,,
95339,5170,50.110601330512,11.608768551353,rural,0,,
95346,3419,50.17677820346,11.516104446537,rural,0,,
95349,4597,50.003360865884,11.396903091067,rural,0,,
95352,3557,50.170955944438,11.630999601617,rural,0,,
95355,2056,50.235267157577,11.549172335967,rural,0,,
95356,1007,50.210881703467,11.624402396831,rural,0,,
95358,575,50.163957461367,11.57752645873,rural,0,,
95359,2682,50.038481091957,11.344336043505,rural,0,,
95361,1702,50.09655778119,11.510338102545,rural,0,,
95362,1102,50.141190744351,11.584906762671,rural,0,,
95364,1061,50.125155396614,11.565337235095,rural,0,,
95365,1091,50.200161372207,11.455114618072,rural,0,,
95367,1753,50.071460294618,11.54569726902,rural,0,,
95369,1962,50.135504573672,11.518566660619,rural,0,,
95444,12138,49.944172851952,11.576735157811,rural,0,,
95445,20659,49.955775989321,11.559576930824,rural,172874,49.957546213716,11.549080052856
95447,17509,49.924945736642,11.55822211608,rural,0,,
95448,24574,49.942559802684,11.614441527721,rural,0,,
95460,4550,50.048398513142,11.673831991876,rural,0,,
95463,7679,49.994161889759,11.609561491859,rural,156819,49.980703611271,11.623475950811
95466,7876,49.949172765597,11.734423234936,rural,0,,
95469,6308,49.864989631748,11.779974710756,rural,0,,
95473,7175,49.836772357804,11.64533417328,rural,0,,
95478,5605,49.864690820853,11.929603654837,rural,0,,
95482,4830,50.094033910101,11.731665315376,rural,0,,
95485,2356,50.005321090118,11.777329451642,rural,0,,
95488,5415,49.95613005465,11.469164385379,rural,0,,
95490,4017,49.906302040768,11.420729227812,rural,0,,
95491,2390,49.850259703725,11.432265136189,rural,0,,
95493,2072,50.057457234294,11.807827519484,rural,0,,
95494,1366,49.899931525969,11.539061144777,rural,0,,
95496,1459,49.891215715012,11.443725556783,rural,0,,
95497,3816,50.001129870162,11.699453982486,rural,0,,
95499,1066,50.035760160707,11.565909497227,rural,0,,
95500,3933,49.9805618945,11.522761014265,rural,0,,
95502,3655,50.057955787403,11.608757994331,rural,142109,50.057369582373,11.586564985971
95503,2522,49.886192197253,11.501631443158,rural,0,,
95505,1986,49.921375283171,11.855738887439,rural,0,,
95506,1498,49.823938248775,11.912036084305,rural,0,,
95508,2478,49.911969260275,11.908839330082,rural,0,,
95509,1535,50.097528946985,11.658962627616,rural,0,,
95511,1713,49.911384935669,11.507628026545,rural,0,,
95512,4125,50.026487094785,11.486398500415,rural,0,,
95514,1289,49.831003140101,11.842806913191,rural,0,,
95515,938,49.890855526185,11.339972945281,rural,0,,
95517,2490,49.882531878165,11.693264890125,rural,0,,
95519,2044,49.800520950955,11.743532949842,rural,0,,
95615,18366,50.010515903584,12.102849828954,rural,116391,50.013669461439,12.101460270455
95632,10149,50.033476665383,11.984293484897,rural,113362,50.040801708007,12.021552617504
95643,9695,49.892937210225,12.357540698001,rural,0,,
95652,7343,50.019045299199,12.293133715254,rural,0,,
95659,5781,50.046550798218,12.175134269758,rural,97968,50.059325116116,12.174433321549
95666,8424,49.941441529343,12.268604599689,rural,90761,49.982594242378,12.278646892581
95671,3510,49.805577605154,12.410604787057,rural,0,,
95676,4377,49.906720065337,12.184550274345,rural,0,,
95679,4687,49.946079425505,12.07678750485,rural,0,,
95680,1188,50.009704693521,12.026001422579,rural,0,,
95682,1264,49.957556737393,11.896877512973,rural,0,,
95683,1413,49.947943122299,11.93633914908,rural,0,,
95685,1030,49.855855839155,12.223804657393,rural,0,,
95686,2048,50.008359773737,11.844236051416,rural,0,,
95688,1361,49.89101999823,12.105793041752,rural,0,,
95689,1767,49.921349125547,12.132330313742,rural,0,,
95691,1558,50.106708639555,12.184314036253,rural,0,,
95692,1996,50.002662449096,12.220601163577,rural,0,,
95694,1485,49.979149601501,11.863648074731,rural,0,,
95695,1955,49.890541139921,12.483214558157,rural,0,,
95697,1948,49.981191023344,11.93492891606,rural,0,,
95698,1509,49.959332820752,12.42497178367,rural,0,,
95700,2051,49.940393378891,11.97071793504,rural,0,,
95701,1477,49.972382824812,12.169248611911,rural,0,,
95703,3546,49.795887204189,12.316562660591,rural,0,,
95704,1912,49.919073024015,12.006854096123,rural,0,,
95706,1403,50.07766403427,12.240263460144,rural,86167,50.082817334619,12.237804923789
95707,2021,50.08010118805,12.129183334111,rural,101125,50.078260475199,12.121504296666
95709,2611,50.02722871628,11.906688631046,rural,119280,50.007943436065,11.945103223269
96047,11394,49.890010100234,10.893479703628,rural,0,,
96049,21758,49.882109445643,10.871795828874,rural,0,,
96050,18636,49.883579467104,10.925703902773,rural,0,,
96052,22902,49.910306314974,10.896625439013,rural,193232,49.91012247566,10.854097352531
96103,9006,49.928317112579,10.872381322055,rural,194728,49.922184453556,10.872534966465
96106,7677,50.088175846842,10.739841572207,rural,138511,50.088553303193,10.787856443803
96110,7546,49.979369957446,11.051745549451,rural,163938,49.971214605999,11.020052966527
96114,12284,49.79748914767,10.948123159032,urban,186780,49.821501610366,11.003290142416
96117,9301,49.939957207658,10.966523071066,rural,183650,49.918783801409,10.970666102691
96120,6348,49.902343806664,10.805801112224,rural,0,,
96123,6365,49.909861794612,11.027216037979,rural,0,,
96126,4374,50.194628882184,10.651493971109,rural,114580,50.200913241403,10.644441453092
96129,8184,49.870209126396,10.988807301045,rural,0,,
96132,5948,49.765789215627,10.627626207931,rural,154698,49.764102832396,10.613561691914
96135,7125,49.858818393239,10.847266857078,rural,193083,49.84943218432,10.878123500362
96138,6889,49.82368151828,10.740572234245,rural,172971,49.827164753088,10.764282016512
96142,5534,49.930318435172,11.298397555067,rural,0,,
96145,4306,50.194757565904,10.810075702493,rural,128300,50.185266211214,10.838918575705
96146,2074,49.796769102982,11.0069524743,urban,0,,
96148,4237,49.991040497063,10.825504573002,rural,0,,
96149,4756,49.96814645507,10.910361311993,rural,169329,49.978369150219,10.886382386164
96151,1114,50.018120992732,10.710826061938,rural,147532,50.014489482589,10.703859486283
96152,2606,49.732602733686,10.541615887935,rural,153649,49.730856095751,10.605386691008
96154,1388,49.826548280371,10.595073642785,rural,0,,
96155,3639,49.823710304795,11.072933356612,urban,0,,
96157,1983,49.838777660208,10.498489235524,rural,0,,
96158,5157,49.810919699129,10.87032065718,rural,0,,
96160,2528,49.765040704379,10.479495928239,rural,141403,49.773578522685,10.467308671196
96161,1015,50.032365243128,10.789293280034,rural,0,,
96163,3464,49.936631076456,10.921009212743,rural,0,,
96164,2706,49.956920616317,10.864668503666,rural,0,,
96166,1475,50.045237918785,10.700575183026,rural,143506,50.041192330618,10.720208358416
96167,1426,49.941108601543,11.167355797831,rural,0,,
96169,1222,49.976376570869,10.772543631203,rural,0,,
96170,3511,49.894883287649,10.719911061464,rural,0,,
96172,1761,49.759207193212,10.755693583121,urban,0,,
96173,4767,49.942747911977,10.816605932332,rural,175548,49.935716666441,10.809429369679
96175,2079,49.832723276083,10.925786831345,rural,0,,
96176,1601,50.145777600525,10.729735108306,rural,126314,50.147847383201,10.741421569999
96178,3051,49.77285010282,10.815440084277,urban,0,,
96179,4790,50.027588323944,10.876715264536,rural,0,,
96181,3209,49.907009291473,10.551016745662,rural,145511,49.887963282143,10.556909586912
96182,2134,50.027916001112,10.836298555472,rural,0,,
96184,1643,50.056549858883,10.811729579758,rural,143476,50.063230847985,10.797781791193
96185,2044,49.864649107498,10.672019159666,rural,0,,
96187,1345,49.9908317919,11.16350828174,rural,0,,
96188,1238,49.97574055005,10.729375187968,rural,155814,49.969883972646,10.717762002938
96190,1815,50.125444530893,10.842609287347,rural,136168,50.126868570223,10.859133907981
96191,3725,49.922950852,10.75232624186,rural,170840,49.92397677235,10.773134495546
96193,2239,49.762300946727,10.706141480463,urban,0,,
96194,2700,49.870289577916,10.775210537931,rural,0,,
96196,737,50.028005322127,11.123707780786,rural,0,,
96197,1250,49.986648811,11.308668595373,rural,0,,
96199,5231,50.014637783462,10.951591504593,rural,0,,
96215,21396,50.169392046119,11.047159971633,rural,145513,50.151282843195,11.093884029824
96224,7003,50.139807133417,11.287364038979,rural,141554,50.13877366515,11.272286324408
96231,10891,50.098084932353,11.037049931236,rural,147005,50.09412852427,10.99435696494
96237,6377,50.237989314193,11.07384748442,rural,140138,50.212725809666,11.092039891863
96242,5244,50.235793138549,11.149657719187,rural,138540,50.214945201074,11.142806492619
96247,6867,50.174645915343,11.122442591185,rural,144902,50.165203140396,11.124507090923
96250,5896,50.063115278865,10.97681820354,rural,148370,50.07393747211,10.960929311381
96253,4366,50.206668504389,10.95977907721,rural,140438,50.197252920605,10.960968604644
96257,4958,50.180287474916,11.209135640156,rural,141363,50.173697832313,11.1984840731
96260,4994,50.058630019375,11.24160334789,rural,142178,50.105340451837,11.239932110443
96264,5763,50.122207395344,11.211986619733,rural,141649,50.119470274836,11.265153178143
96268,3033,50.247580433914,11.227026157801,rural,128343,50.250919625361,11.218866172786
96269,2745,50.169842151814,10.933549712183,rural,0,,
96271,3161,50.234355634596,11.02622645836,rural,140754,50.226893845163,11.020423275645
96272,1774,50.1418440506,11.171872938953,rural,0,,
96274,2431,50.134058065788,10.897294151071,rural,137582,50.121280805664,10.873431551863
96275,1704,50.169562121619,11.171903802499,rural,0,,
96277,1182,50.21569583249,11.194956127769,rural,0,,
96279,3334,50.204651773049,11.14281811324,rural,0,,
96317,18265,50.253277664229,11.314619890892,rural,122107,50.275823409002,11.317543855218
96328,8359,50.203043270959,11.265634760209,rural,137430,50.192227098483,11.270500560768
96332,4269,50.363661569035,11.323499496208,rural,104496,50.339738816485,11.298735572198
96337,3771,50.482557928766,11.374048198037,rural,69468,50.49286570869,11.379413818821
96342,5442,50.309776361922,11.290905125954,rural,0,,
96346,3074,50.279487384331,11.505177476367,rural,111993,50.275401888054,11.454061785256
96349,3794,50.323555741834,11.453471388661,rural,108905,50.291209805946,11.460070412425
96352,4112,50.308874050445,11.370152873415,rural,0,,
96355,2406,50.456796517111,11.278042109452,rural,75131,50.464867792315,11.251313090404
96358,3013,50.403127398213,11.399116582291,rural,89572,50.394991025334,11.386010770093
96361,3511,50.427844406859,11.325883574452,rural,79761,50.438411541387,11.383928558584
96364,4070,50.247751397362,11.413476834401,rural,119370,50.256690713503,11.398240810791
96365,1953,50.376817029974,11.501523159195,rural,93336,50.360208886312,11.5077410416
96367,597,50.412387388755,11.458668121713,rural,0,,
96369,3210,50.187794449739,11.34150097025,rural,0,,
96450,43478,50.270682754881,10.950747540458,rural,137138,50.288129908738,10.953046967125
96465,16346,50.323982956055,11.110168655878,rural,112239,50.341553062168,11.113915769595
96472,14070,50.300653034396,11.036841498107,rural,131932,50.293238421077,11.04479539952
96476,6711,50.335366926972,10.782637559706,rural,99389,50.338033470601,10.796025449351
96479,5290,50.243381592309,10.871936170475,rural,130512,50.263376860585,10.898221567261
96482,4527,50.223565286654,10.925125876371,rural,140656,50.236060932315,10.956832414221
96484,4045,50.326733254546,10.895985394162,rural,116045,50.31586080564,10.908435599871
96486,4332,50.34081664715,10.969192861966,rural,132597,50.294990237495,10.973026583373
96487,3896,50.288623509171,11.001775075938,rural,136406,50.281395395817,11.003214759522
96489,1673,50.219050213508,10.989595748862,rural,0,,
97070,12717,49.794353378992,9.9340901603251,urban,0,,
97072,17803,49.78098583981,9.9358983925017,urban,0,,
97074,18109,49.783602580468,9.9632964053145,urban,0,,
97076,11607,49.807969773108,9.9912570699121,urban,179867,49.794499973695,9.992378902082
97078,12977,49.82442362678,9.9657286785369,urban,0,,
97080,15108,49.818274750827,9.9218545905014,urban,0,,
97082,18355,49.759909208843,9.9117566753299,urban,0,,
97084,24817,49.741274197262,9.9551771234673,urban,162663,49.729998670305,9.9625079724032
97199,11700,49.65876988562,10.047852435887,urban,133655,49.663229557671,10.079649489259
97204,9528,49.775326689344,9.8647048612935,urban,163170,49.772824991808,9.8725249941126
97209,10246,49.840484339253,9.8874262676592,urban,167150,49.83056764634,9.9049268309487
97215,8647,49.52286896164,10.206216852847,rural,120847,49.547608143202,10.222606384891
97218,6480,49.780979102286,10.000282309712,urban,0,,
97222,8028,49.911376247476,9.9570217413902,urban,163130,49.843728414521,9.9683753084306
97225,6772,49.894436343294,9.7795711912007,urban,133545,49.890922963612,9.8244369014317
97228,5695,49.79235462201,10.039071873046,urban,175608,49.791138287535,10.005286130816
97230,5084,49.821858953365,10.01993713175,urban,0,,
97232,5471,49.6470011056,9.9352660167323,urban,0,,
97234,4237,49.718496932072,9.9073886543077,urban,135286,49.689512572871,9.9452749103943
97236,3496,49.759810612511,9.9922503573082,urban,0,,
97237,2147,49.727548993882,9.74491148357,urban,0,,
97239,1616,49.547605056715,10.040702724427,urban,0,,
97241,4843,49.89436060672,10.08768830563,urban,0,,
97243,1028,49.507759236275,10.013433755554,rural,0,,
97244,1363,49.602751570346,9.8889569617393,urban,0,,
97246,2946,49.72414162029,10.012079485238,urban,158499,49.731053834394,9.9917182263429
97247,1355,49.886050801888,10.154689666367,urban,0,,
97249,3632,49.759154054133,9.823779327061,urban,0,,
97250,1776,49.856652413013,9.8403412640085,urban,0,,
97252,1361,49.676668293246,10.102613900246,urban,0,,
97253,2638,49.62665199548,9.9952238722303,urban,0,,
97255,1722,49.579385922111,10.016147283754,urban,108530,49.571972955356,10.014995672597
97256,1340,49.681699627004,9.8815943310102,urban,0,,
97258,3579,49.579544355487,10.129538497766,rural,0,,
97259,1681,49.82184160888,9.7627313359168,urban,0,,
97261,4550,49.872756995659,9.8988220062736,urban,0,,
97262,2540,49.921449016119,10.022883770934,urban,0,,
97264,2758,49.757667942719,9.7113830149505,urban,0,,
97265,3938,49.805912699743,9.8138249357346,urban,0,,
97267,1725,49.924525152373,9.7866137095428,urban,0,,
97268,2275,49.661308760834,9.8524082358915,urban,0,,
97270,2613,49.730008560641,9.8203512851834,urban,140500,49.747024760479,9.8343186387769
97271,2169,49.702160546945,9.8447837777823,urban,0,,
97273,4724,49.839704497948,10.054580944283,urban,154889,49.850823102495,10.028187388343
97274,3285,49.853971907738,9.8003088255434,urban,0,,
97276,3344,49.837449799227,9.8551647269899,urban,0,,
97279,1242,49.86478890675,10.121781666088,urban,0,,
97280,1594,49.815636593222,9.6992154687926,urban,0,,
97282,1678,49.908863463591,9.8880909592341,urban,0,,
97283,810,49.559989911875,9.9536813935835,rural,0,,
97285,2738,49.51202451314,9.9543462025021,rural,94914,49.506510055641,9.9711758063477
97286,3310,49.703249017383,10.005866337749,urban,0,,
97288,2510,49.759699127234,10.032702325014,urban,0,,
97289,1437,49.938982707961,9.8634534030818,urban,0,,
97291,2741,49.87976568149,9.8520112856213,urban,0,,
97292,2998,49.790860640554,9.7312038848912,urban,119013,49.795003342591,9.7138682082056
97294,2947,49.880734395356,10.028003564875,urban,0,,
97295,2754,49.75898385601,9.7865240076943,urban,0,,
97297,5127,49.781932036702,9.8238964998417,urban,152452,49.796455219914,9.8412636183062
97299,4546,49.807770846572,9.8636382797044,urban,161271,49.813707166968,9.8710778284329
97318,22730,49.734382577962,10.171328802619,urban,149189,49.739919190392,10.190811056041
97320,8586,49.768131311531,10.133299415697,urban,151795,49.746876610944,10.16512383937
97332,9148,49.855673933379,10.260942820923,urban,145362,49.860068657772,10.23443393388
97334,2494,49.850077549223,10.185940034518,urban,145459,49.840602920436,10.192303466388
97337,7327,49.816118342409,10.144700369294,urban,148802,49.794480874076,10.153732584722
97340,5744,49.640279038323,10.1274884897,urban,132179,49.654248183441,10.156657120192
97342,4904,49.654349059612,10.194067637775,urban,133458,49.656419106118,10.182367329532
97346,4744,49.656019393529,10.333004421411,urban,136826,49.695633859734,10.245147916571
97348,4782,49.667543965481,10.241055069069,urban,136504,49.696828214563,10.252953451992
97350,2407,49.710390575706,10.214646311361,urban,141649,49.713605614886,10.214907990529
